    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      G                   K                   eta                 D                   I                   Yield               EPSPX               EPSPY               EPSPZ               GAMMAXY             GAMMAXZ             GAMMAYZ             Ni                  Sum_Rate            F1_max              F2_max              Rn_max              F0_last             F0_max         
 3010000.0000        3010000.0000       -.75250000000E-01   0.40104388275E-01   0.40104388275E-01    0.0000000000        0.0000000000        0.0000000000       -125.32262215       -40.000001362       -40.000001362        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2466617477       -.77769579461E-01    100000000.00        1.0000000000       -.73393650282E-01   0.39750708562E-01   0.39750708562E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.74560284531E-04   0.11496326140E-03   0.51938944212E-05   0.20222543640E-07   0.47575615922E-02   
 3110000.0000        3110000.0000       -.77750000000E-01   0.41453972634E-01   0.41453972634E-01    0.0000000000        0.0000000000        0.0000000000       -125.15745570       -40.000001363       -40.000001363        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2452501847       -.75416974543E-01    100000000.00        1.0000000000       -.75895734417E-01   0.41100161596E-01   0.41100161596E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18325215493E-04   0.34492122779E-04   0.52661773455E-05   0.18998775886E-07   0.48190771472E-02   
 3210000.0000        3210000.0000       -.80250000000E-01   0.42800454124E-01   0.42800454124E-01    0.0000000000        0.0000000000        0.0000000000       -124.99212140       -40.000001360       -40.000001360        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2438349094       -.73058182283E-01    100000000.00        1.0000000000       -.78397816386E-01   0.42446511329E-01   0.42446511329E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11803742936E-04   0.12229714159E-04   0.52629919197E-05   0.13923965980E-07   0.48292336101E-02   
 3310000.0000        3310000.0000       -.82750000000E-01   0.44143830711E-01   0.44143830711E-01    0.0000000000        0.0000000000        0.0000000000       -124.82732626       -40.000001349       -40.000001349        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2424219757       -.70703292704E-01    100000000.00        1.0000000000       -.80899888093E-01   0.43789756724E-01   0.43789756724E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.37852996115E-06   0.39283141987E-04   0.52145413158E-05   0.10295210018E-07   0.48345467531E-02   
 3410000.0000        3410000.0000       -.85250000000E-01   0.45484113547E-01   0.45484113547E-01    0.0000000000        0.0000000000        0.0000000000       -124.66368408       -40.000001345       -40.000001345        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2410166758       -.68361126166E-01    100000000.00        1.0000000000       -.83401939350E-01   0.45129908078E-01   0.45129908078E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.37240502593E-06   0.30101380929E-04   0.52719608317E-05   0.26991529012E-08   0.47625446566E-02   
 3510000.0000        3510000.0000       -.87750000000E-01   0.46821325229E-01   0.46821325229E-01    0.0000000000        0.0000000000        0.0000000000       -124.50172411       -40.000001344       -40.000001344        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2396236074       -.66039345683E-01    100000000.00        1.0000000000       -.85903967000E-01   0.46466990232E-01   0.46466990232E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.52259007447E-04   0.50493175465E-04   0.51185195586E-05   0.19168595600E-08   0.47004399503E-02   
 3610000.0000        3610000.0000       -.90250000000E-01   0.48155498208E-01   0.48155498208E-01    0.0000000000        0.0000000000        0.0000000000       -124.34190059       -40.000001323       -40.000001323        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2382467512       -.63744585257E-01    100000000.00        1.0000000000       -.88405960149E-01   0.47801033164E-01   0.47801033164E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10682621948E-04   0.11077235328E-04   0.51117564694E-05   0.35735467918E-08   0.46556892923E-02   
 3710000.0000        3710000.0000       -.92750000000E-01   0.49486673387E-01   0.49486673387E-01    0.0000000000        0.0000000000        0.0000000000       -124.18459957       -40.000001336       -40.000001336        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2368895202       -.61482533685E-01    100000000.00        1.0000000000       -.90907920936E-01   0.49132081724E-01   0.49132081724E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.66623463795E-05   0.42850773241E-04   0.50906514544E-05   0.16207252429E-07   0.45646851674E-02   
 3810000.0000        3810000.0000       -.95250000000E-01   0.50814898844E-01   0.50814898844E-01    0.0000000000        0.0000000000        0.0000000000       -124.03014689       -40.000001349       -40.000001349        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2355548292       -.59258048646E-01    100000000.00        1.0000000000       -.93409840944E-01   0.50460181848E-01   0.50460181848E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.79308735224E-05   0.14281753351E-04   0.49699178148E-05   0.17485142223E-06   0.45091142778E-02   
 3910000.0000        3910000.0000       -.97750000000E-01   0.52140228705E-01   0.52140228705E-01    0.0000000000        0.0000000000        0.0000000000       -123.87881406       -40.000001378       -40.000001378        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2342451363       -.57075227192E-01    100000000.00        1.0000000000       -.95911721090E-01   0.51785390063E-01   0.51785390063E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.47942502178E-04   0.10295102811E-03   0.48846819434E-05   0.15717915858E-08   0.43588554700E-02   
