    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      G                   K                   eta                 D                   I                   Yield               EPSPX               EPSPY               EPSPZ               GAMMAXY             GAMMAXZ             GAMMAYZ             Ni                  Sum_Rate            F1_max              F2_max              Rn_max              F0_last             F0_max         
 3910000.0000        3910000.0000       -.97750000000E-01   0.71411611364E-01   0.71411611364E-01    0.0000000000        0.0000000000        0.0000000000       -38.245094335       -9.9999991266       -9.9999991266        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4548055786       -.42467596440        100000000.00        1.0000000000       -.97184973267E-01   0.71326595692E-01   0.71326595692E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.47515056103E-04   0.49194211282E-04   0.54998886797E-04   0.28662299201E-08   0.43711964898E-02   
 4010000.0000        4010000.0000       -.10025000000       0.73275984018E-01   0.73275984018E-01    0.0000000000        0.0000000000        0.0000000000       -38.073456834       -9.9999991134       -9.9999991134        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4502387205       -.41706453409        100000000.00        1.0000000000       -.99687746235E-01   0.73190939240E-01   0.73190939240E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.14920286770E-04   0.16641715160E-04   0.56173633631E-04   0.19223617791E-05   0.44424340366E-02   
 4110000.0000        4110000.0000       -.10275000000       0.75127430143E-01   0.75127430143E-01    0.0000000000        0.0000000000        0.0000000000       -37.900550279       -9.9999991114       -9.9999991114        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4456107181       -.40935119680        100000000.00        1.0000000000       -.10219052992       0.75042354392E-01   0.75042354392E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12377684584E-05   0.11404853844E-05   0.57120823991E-04   0.19745767865E-05   0.44902157911E-02   
 4210000.0000        4210000.0000       -.10525000000       0.76965868743E-01   0.76965868743E-01    0.0000000000        0.0000000000        0.0000000000       -37.726973542       -9.9999991161       -9.9999991161        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4409368917       -.40156148596        100000000.00        1.0000000000       -.10469331211       0.76880758573E-01   0.76880758573E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12496174264E-05   0.30204282844E-05   0.57885996808E-04   0.79871004033E-07   0.45125455478E-02   
 4310000.0000        4310000.0000       -.10775000000       0.78791262422E-01   0.78791262422E-01    0.0000000000        0.0000000000        0.0000000000       -37.553259951       -9.9999991062       -9.9999991062        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4362311565       -.39371859420        100000000.00        1.0000000000       -.10719608382       0.78706114321E-01   0.78706114321E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.28510416644E-04   0.30290217975E-04   0.58428998694E-04   0.18740138330E-08   0.45103041964E-02   
 4410000.0000        4410000.0000       -.11025000000       0.80603612554E-01   0.80603612554E-01    0.0000000000        0.0000000000        0.0000000000       -37.379882797       -9.9999991075       -9.9999991075        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4315061240       -.38584353995        100000000.00        1.0000000000       -.10969883980       0.80518424931E-01   0.80518424931E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12468642723E-05   0.24500086472E-04   0.58879467113E-04   0.20571228099E-05   0.45374196807E-02   
 4510000.0000        4510000.0000       -.11275000000       0.82402954897E-01   0.82402954897E-01    0.0000000000        0.0000000000        0.0000000000       -37.207260632       -9.9999991069       -9.9999991069        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4267732141       -.37795535682        100000000.00        1.0000000000       -.11220157088       0.82317724471E-01   0.82317724471E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.30482812825E-04   0.32254036213E-04   0.59193095711E-04   0.20501091242E-05   0.44983606793E-02   
 4610000.0000        4610000.0000       -.11525000000       0.84189355530E-01   0.84189355530E-01    0.0000000000        0.0000000000        0.0000000000       -37.035761563       -9.9999991057       -9.9999991057        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4220427271       -.37007121177        100000000.00        1.0000000000       -.11470427262       0.84104080149E-01   0.84104080149E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12195663288E-05   0.21674051638E-04   0.59493262273E-04   0.65665184508E-05   0.44836781638E-02   
 4710000.0000        4710000.0000       -.11775000000       0.85962907186E-01   0.85962907186E-01    0.0000000000        0.0000000000        0.0000000000       -36.865708150       -9.9999990906       -9.9999990906        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4173239440       -.36220657341        100000000.00        1.0000000000       -.11720693929       0.85877584313E-01   0.85877584313E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.85703967976E-05   0.24213482593E-04   0.59549299612E-04   0.33146108080E-08   0.44542007794E-02   
 4810000.0000        4810000.0000       -.12025000000       0.87723725892E-01   0.87723725892E-01    0.0000000000        0.0000000000        0.0000000000       -36.697381596       -9.9999991124       -9.9999991124        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4126251990       -.35437533164        100000000.00        1.0000000000       -.11970956744       0.87638353705E-01   0.87638353705E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.13693952443E-04   0.24827576720E-04   0.59506792887E-04   0.88965599332E-08   0.44184222156E-02   
 4910000.0000        4910000.0000       -.12275000000       0.89471947937E-01   0.89471947937E-01    0.0000000000        0.0000000000        0.0000000000       -36.531025293       -9.9999991090       -9.9999991090        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4079539624       -.34658993728        100000000.00        1.0000000000       -.12221215194       0.89386523674E-01   0.89386523674E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23340547934E-04   0.85270480877E-04   0.59491556655E-04   0.19847320729E-05   0.43463168780E-02   
 5010000.0000        5010000.0000       -.12525000000       0.91207727113E-01   0.91207727113E-01    0.0000000000        0.0000000000        0.0000000000       -36.366848731       -9.9999991014       -9.9999991014        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.4033168997       -.33886149941        100000000.00        1.0000000000       -.12471469117       0.91122249138E-01   0.91122249138E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11257554142E-05   0.27636338764E-05   0.59198325589E-04   0.19750356479E-05   0.43400660034E-02   
 5110000.0000        5110000.0000       -.12775000000       0.92931232235E-01   0.92931232235E-01    0.0000000000        0.0000000000        0.0000000000       -36.205030934       -9.9999991114       -9.9999991114        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3987199482       -.33119991343        100000000.00        1.0000000000       -.12721718329       0.92845699487E-01   0.92845699487E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10955210463E-05   0.31054903420E-04   0.58990883856E-04   0.10549953799E-07   0.42735426581E-02   
 5210000.0000        5210000.0000       -.13025000000       0.94642644901E-01   0.94642644901E-01    0.0000000000        0.0000000000        0.0000000000       -36.045723311       -9.9999990987       -9.9999990987        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3941683778       -.32361396297        100000000.00        1.0000000000       -.12971962313       0.94557054287E-01   0.94557054287E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.61647169822E-05   0.21946501718E-04   0.58591885888E-04   0.19004135829E-05   0.42214718549E-02   
 5310000.0000        5310000.0000       -.13275000000       0.96342157489E-01   0.96342157489E-01    0.0000000000        0.0000000000        0.0000000000       -35.889052521       -9.9999991104       -9.9999991104        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3896668345       -.31611139091        100000000.00        1.0000000000       -.13222201152       0.96256507713E-01   0.96256507713E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.62660708089E-05   0.47537193879E-05   0.58172072428E-04   0.46643243579E-06   0.41745619723E-02   
 5410000.0000        5410000.0000       -.13525000000       0.98029971336E-01   0.98029971336E-01    0.0000000000        0.0000000000        0.0000000000       -35.735122798       -9.9999991110       -9.9999991110        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3852194029       -.30869900451        100000000.00        1.0000000000       -.13472434897       0.97944262387E-01   0.97944262387E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.99560046607E-06   0.24622268029E-05   0.57678813322E-04   0.18209337114E-05   0.41075961768E-02   
 5510000.0000        5510000.0000       -.13775000000       0.99706295125E-01   0.99706295125E-01    0.0000000000        0.0000000000        0.0000000000       -35.584018968       -9.9999991094       -9.9999991094        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3808296603       -.30138276725        100000000.00        1.0000000000       -.13722663127       0.99620524885E-01   0.99620524885E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.15388793305E-04   0.16808551820E-04   0.57112332227E-04   0.17721229497E-05   0.40344486778E-02   
 5610000.0000        5610000.0000       -.14025000000       0.10137134345       0.10137134345        0.0000000000        0.0000000000        0.0000000000       -35.435807855       -9.9999991243       -9.9999991243        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3765007052       -.29416784193        100000000.00        1.0000000000       -.13972886022       0.10128551152       0.10128551152        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.80748104594E-05   0.90075975763E-05   0.56505687828E-04   0.52465054523E-08   0.39792018112E-02   
 5710000.0000        5710000.0000       -.14275000000       0.10302533552       0.10302533552        0.0000000000        0.0000000000        0.0000000000       -35.290540526       -9.9999991087       -9.9999991087        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3722352138       -.28705868943        100000000.00        1.0000000000       -.14223103376       0.10293944046       0.10293944046        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.88999249570E-06   0.22140960780E-05   0.55960022117E-04   0.53386060017E-08   0.39036560571E-02   
 5810000.0000        5810000.0000       -.14525000000       0.10466849401       0.10466849401        0.0000000000        0.0000000000        0.0000000000       -35.148254089       -9.9999991155       -9.9999991155        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3680354634       -.28005910565        100000000.00        1.0000000000       -.14473315440       0.10458253624       0.10458253624        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.36076837144E-04   0.78422923110E-04   0.55322024426E-04   0.16126578259E-05   0.37942023826E-02   
 5910000.0000        5910000.0000       -.14775000000       0.10630104404       0.10630104404        0.0000000000        0.0000000000        0.0000000000       -35.008973145       -9.9999991046       -9.9999991046        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3639033829       -.27317230471        100000000.00        1.0000000000       -.14723521966       0.10621502238       0.10621502238        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.82010698677E-06   0.15965853997E-04   0.54561536661E-04   0.47830965855E-08   0.37689223416E-02   
 6010000.0000        6010000.0000       -.15025000000       0.10792321228       0.10792321228        0.0000000000        0.0000000000        0.0000000000       -34.872711388       -9.9999990953       -9.9999990953        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3598405738       -.26640095616        100000000.00        1.0000000000       -.14973723040       0.10783712606       0.10783712606        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.78322034014E-06   0.69629712947E-05   0.53868696075E-04   0.53784162901E-07   0.36911399056E-02   
 6110000.0000        6110000.0000       -.15275000000       0.10953522617       0.10953522617        0.0000000000        0.0000000000        0.0000000000       -34.739472659       -9.9999991051       -9.9999991051        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3558483391       -.25974723169        100000000.00        1.0000000000       -.15223918874       0.10944907591       0.10944907591        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.75182886761E-06   0.18852641723E-05   0.53150182863E-04   0.14757612696E-05   0.36128810333E-02   
 6210000.0000        6210000.0000       -.15525000000       0.11113731316       0.11113731316        0.0000000000        0.0000000000        0.0000000000       -34.609252222       -9.9999991111       -9.9999991111        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3519277180       -.25321286328        100000000.00        1.0000000000       -.15474109494       0.11105109931       0.11105109931        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.14158843086E-04   0.15246032294E-04   0.52339025691E-04   0.44857806358E-08   0.35320251968E-02   
 6310000.0000        6310000.0000       -.15775000000       0.11272970015       0.11272970015        0.0000000000        0.0000000000        0.0000000000       -34.482037993       -9.9999991113       -9.9999991113        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3480795092       -.24679918206        100000000.00        1.0000000000       -.15724294775       0.11264342201       0.11264342201        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18651770020E-04   0.19693600436E-04   0.51535125277E-04   0.13701346866E-05   0.34555086065E-02   
 6410000.0000        6410000.0000       -.16025000000       0.11431261293       0.11431261293        0.0000000000        0.0000000000        0.0000000000       -34.357811246       -9.9999991051       -9.9999991051        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3443042896       -.24050714920        100000000.00        1.0000000000       -.15974474715       0.11422626941       0.11422626941        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.65503362734E-06   0.27515045353E-05   0.50772690855E-04   0.23929693782E-08   0.33924860079E-02   
 6510000.0000        6510000.0000       -.16275000000       0.11588627571       0.11588627571        0.0000000000        0.0000000000        0.0000000000       -34.236547417       -9.9999991010       -9.9999991010        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3406024318       -.23433738598        100000000.00        1.0000000000       -.16224649669       0.11579986753       0.11579986753        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.62709854376E-06   0.15813075507E-05   0.49967161695E-04   0.14057945918E-08   0.33163042981E-02   
 6610000.0000        6610000.0000       -.16525000000       0.11745091068       0.11745091068        0.0000000000        0.0000000000        0.0000000000       -34.118217114       -9.9999991042       -9.9999991042        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3369741334       -.22829022208        100000000.00        1.0000000000       -.16474819645       0.11736443815       0.11736443815        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.59520589346E-06   0.15073136055E-05   0.49135274197E-04   0.13243521835E-08   0.32426875090E-02   
 6710000.0000        6710000.0000       -.16775000000       0.11900673771       0.11900673771        0.0000000000        0.0000000000        0.0000000000       -34.002786587       -9.9999990970       -9.9999990970        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3334194294       -.22236571570        100000000.00        1.0000000000       -.16724984719       0.11892020107       0.11892020107        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.49997961256E-05   0.26273698630E-04   0.48349288107E-04   0.19646037686E-07   0.31571443558E-02   
 6810000.0000        6810000.0000       -.17025000000       0.12055397400       0.12055397400        0.0000000000        0.0000000000        0.0000000000       -33.890218529       -9.9999990922       -9.9999990922        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3299382092       -.21656368194        100000000.00        1.0000000000       -.16975144902       0.12046737301       0.12046737301        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.77879837725E-05   0.69563654002E-05   0.47474058333E-04   0.11308471066E-05   0.31012005715E-02   
 6910000.0000        6910000.0000       -.17275000000       0.12209283382       0.12209283382        0.0000000000        0.0000000000        0.0000000000       -33.780472322       -9.9999990831       -9.9999990831        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3265302269       -.21088371129        100000000.00        1.0000000000       -.17225300527       0.12200616975       0.12200616975        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.51033553916E-06   0.13036396354E-05   0.46590177134E-04   0.35308111990E-08   0.30252146787E-02   
 7010000.0000        7010000.0000       -.17525000000       0.12362352832       0.12362352832        0.0000000000        0.0000000000        0.0000000000       -33.673504938       -9.9999990723       -9.9999990723        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3231951246       -.20532520749        100000000.00        1.0000000000       -.17475451448       0.12353680096       0.12353680096        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.48804689001E-06   0.12443421191E-05   0.45731798518E-04   0.49310493466E-08   0.29541777249E-02   
 7110000.0000        7110000.0000       -.17775000000       0.12514626531       0.12514626531        0.0000000000        0.0000000000        0.0000000000       -33.569270950       -9.9999990731       -9.9999990731        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3199324319       -.19988738624        100000000.00        1.0000000000       -.17725598095       0.12505947647       0.12505947647        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.46447692981E-06   0.84713820314E-06   0.44863793949E-04   0.12756821874E-05   0.28850194904E-02   
 7210000.0000        7210000.0000       -.18025000000       0.12666124914       0.12666124914        0.0000000000        0.0000000000        0.0000000000       -33.467723278       -9.9999990757       -9.9999990757        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3167415915       -.19456931912        100000000.00        1.0000000000       -.17975740337       0.12657439922       0.12657439922        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.17749706934E-04   0.39274250387E-04   0.44023372989E-04   0.69841696870E-08   0.27956867089E-02   
 7310000.0000        7310000.0000       -.18275000000       0.12816868054       0.12816868054        0.0000000000        0.0000000000        0.0000000000       -33.368813283       -9.9999990710       -9.9999990710        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3136219594       -.18936993237        100000000.00        1.0000000000       -.18225878230       0.12808176968       0.12808176968        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11689820024E-04   0.11036628660E-04   0.43195582599E-04   0.36576889073E-07   0.27525472141E-02   
 7410000.0000        7410000.0000       -.18525000000       0.12966875653       0.12966875653        0.0000000000        0.0000000000        0.0000000000       -33.272491183       -9.9999990813       -9.9999990813        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3105728147       -.18428802433        100000000.00        1.0000000000       -.18476012147       0.12958178651       0.12958178651        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.39512194050E-06   0.10165605175E-05   0.42291253253E-04   0.37781440199E-08   0.26792585028E-02   
 7510000.0000        7510000.0000       -.18775000000       0.13116167037       0.13116167037        0.0000000000        0.0000000000        0.0000000000       -33.178706338       -9.9999990833       -9.9999990833        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3075933762       -.17932229342        100000000.00        1.0000000000       -.18726141920       0.13107464133       0.13107464133        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.37583725998E-06   0.20547473895E-04   0.41512585577E-04   0.47943871095E-08   0.26032992615E-02   
 7610000.0000        7610000.0000       -.19025000000       0.13264761146       0.13264761146        0.0000000000        0.0000000000        0.0000000000       -33.087407387       -9.9999990822       -9.9999990822        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3046827999       -.17447133313        100000000.00        1.0000000000       -.18976267822       0.13256052457       0.13256052457        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11818390245E-04   0.12380140060E-04   0.40540060394E-04   0.10423010863E-05   0.25422952717E-02   
 7710000.0000        7710000.0000       -.19275000000       0.13412676529       0.13412676529        0.0000000000        0.0000000000        0.0000000000       -32.998542650       -9.9999990845       -9.9999990845        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3018401947       -.16973365777        100000000.00        1.0000000000       -.19226389905       0.13403962144       0.13403962144        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.29598857196E-05   0.34936524713E-05   0.39728768000E-04   0.21580603971E-08   0.24827760897E-02   
 7810000.0000        7810000.0000       -.19525000000       0.13559931349       0.13559931349        0.0000000000        0.0000000000        0.0000000000       -32.912060158       -9.9999990776       -9.9999990776        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2990646260       -.16510770981        100000000.00        1.0000000000       -.19476508140       0.13551211277       0.13551211277        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.31916518139E-06   0.44177522796E-05   0.38878365530E-04   0.19842012478E-08   0.24239219129E-02   
 7910000.0000        7910000.0000       -.19775000000       0.13706543372       0.13706543372        0.0000000000        0.0000000000        0.0000000000       -32.827907845       -9.9999990858       -9.9999990858        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2963551169       -.16059186133        100000000.00        1.0000000000       -.19726622902       0.13697817787       0.13697817787        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.30334074097E-06   0.22518188310E-04   0.38156054511E-04   0.29238016452E-08   0.23488144843E-02   
 8010000.0000        8010000.0000       -.20025000000       0.13852529974       0.13852529974        0.0000000000        0.0000000000        0.0000000000       -32.746033752       -9.9999990882       -9.9999990882        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2937106640       -.15618443995        100000000.00        1.0000000000       -.19976734012       0.13843798885       0.13843798885        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.28724555889E-06   0.74415740769E-06   0.37241469288E-04   0.12982184217E-08   0.22992395391E-02   
 8110000.0000        8110000.0000       -.20275000000       0.13997908138       0.13997908138        0.0000000000        0.0000000000        0.0000000000       -32.666386058       -9.9999990914       -9.9999990914        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2911302319       -.15188371972        100000000.00        1.0000000000       -.20226841794       0.13989171687       0.13989171687        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.27259704183E-06   0.70614593284E-06   0.36424524263E-04   0.22610002759E-08   0.22399876109E-02   
 8210000.0000        8210000.0000       -.20525000000       0.14142694459       0.14142694459        0.0000000000        0.0000000000        0.0000000000       -32.588913304       -9.9999990939       -9.9999990939        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2886127647       -.14768794117        100000000.00        1.0000000000       -.20476946295       0.14133952758       0.14133952758        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.50002296170E-05   0.54114816983E-05   0.35596438995E-04   0.10277467766E-08   0.21795571405E-02   
 8310000.0000        8310000.0000       -.20775000000       0.14286905142       0.14286905142        0.0000000000        0.0000000000        0.0000000000       -32.513564464       -9.9999990974       -9.9999990974        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2861571884       -.14359531393        100000000.00        1.0000000000       -.20727047556       0.14278158273       0.14278158273        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.95434818483E-05   0.20667944124E-04   0.34823886039E-04   0.56612583066E-06   0.21150474039E-02   
 8410000.0000        8410000.0000       -.21025000000       0.14430556012       0.14430556012        0.0000000000        0.0000000000        0.0000000000       -32.440288951       -9.9999991050       -9.9999991050        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2837624122       -.13960402018        100000000.00        1.0000000000       -.20977145769       0.14421804113       0.14421804113        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23034251839E-06   0.60006369651E-06   0.34028868419E-04   0.54136329908E-06   0.20693901583E-02   
 8510000.0000        8510000.0000       -.21275000000       0.14573662512       0.14573662512        0.0000000000        0.0000000000        0.0000000000       -32.369036789       -9.9999991064       -9.9999991064        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2814273367       -.13571222776        100000000.00        1.0000000000       -.21227240879       0.14564905637       0.14564905637        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.21748565970E-06   0.12474329871E-04   0.33302356508E-04   0.51353629971E-06   0.20089535099E-02   
 8610000.0000        8610000.0000       -.21525000000       0.14716239710       0.14716239710        0.0000000000        0.0000000000        0.0000000000       -32.299758586       -9.9999991071       -9.9999991071        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2791508514       -.13191808559        100000000.00        1.0000000000       -.21477333116       0.14707477994       0.14707477994        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23791562107E-05   0.24495677678E-04   0.32569169410E-04   0.48686832343E-06   0.19496305591E-02   
 8710000.0000        8710000.0000       -.21775000000       0.14858302306       0.14858302306        0.0000000000        0.0000000000        0.0000000000       -32.232405715       -9.9999991041       -9.9999991041        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2769318435       -.12821973915        100000000.00        1.0000000000       -.21727422344       0.14849535754       0.14849535754        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.58179628937E-05   0.76843703738E-05   0.31707305751E-04   0.46486245253E-06   0.19058989091E-02   
 8810000.0000        8810000.0000       -.22025000000       0.14999864634       0.14999864634        0.0000000000        0.0000000000        0.0000000000       -32.166930185       -9.9999991064       -9.9999991064        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2747691934       -.12461532231        100000000.00        1.0000000000       -.21977508908       0.14991093401       0.14991093401        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.64337633106E-05   0.67316573968E-05   0.30951683743E-04   0.22650752385E-08   0.18554032475E-02   
 8910000.0000        8910000.0000       -.22275000000       0.15140940667       0.15140940667        0.0000000000        0.0000000000        0.0000000000       -32.103284819       -9.9999991069       -9.9999991069        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2726617840       -.12110297323        100000000.00        1.0000000000       -.22227592783       0.15132164845       0.15132164845        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.17401101715E-06   0.44243428441E-05   0.30263308029E-04   0.10740279777E-08   0.18067431513E-02   
 9010000.0000        9010000.0000       -.22525000000       0.15281544028       0.15281544028        0.0000000000        0.0000000000        0.0000000000       -32.041423247       -9.9999991064       -9.9999991064        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2706084993       -.11768083192        100000000.00        1.0000000000       -.22477673985       0.15272763672       0.15272763672        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.16381780910E-06   0.48990131809E-05   0.29498515969E-04   0.12768239799E-08   0.17627354854E-02   
 9110000.0000        9110000.0000       -.22775000000       0.15421687992       0.15421687992        0.0000000000        0.0000000000        0.0000000000       -31.981299889       -9.9999991051       -9.9999991051        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2686082257       -.11434704267        100000000.00        1.0000000000       -.22727752647       0.15412903185       0.15412903185        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.15621202110E-06   0.40894583719E-06   0.28812053119E-04   0.13866774395E-08   0.17125429473E-02   
 9210000.0000        9210000.0000       -.23025000000       0.15561385490       0.15561385490        0.0000000000        0.0000000000        0.0000000000       -31.922870020       -9.9999991059       -9.9999991059        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2666598549       -.11109975823        100000000.00        1.0000000000       -.22977828893       0.15552596345       0.15552596345        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.93229322111E-05   0.39773628018E-05   0.28181239261E-04   0.22334809557E-08   0.16683154949E-02   
 9310000.0000        9310000.0000       -.23275000000       0.15700649124       0.15700649124        0.0000000000        0.0000000000        0.0000000000       -31.866089768       -9.9999991080       -9.9999991080        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2647622855       -.10793714256        100000000.00        1.0000000000       -.23227902867       0.15691855786       0.15691855786        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12353651968E-04   0.13702002590E-04   0.27375156970E-04   0.22078857853E-07   0.16141574254E-02   
